"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03"
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-07-16","7.83",,,"0.00",,"0.0","0.0","84","94","74",,"  350","  320",,"16.1","23.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-07-17","6.71",,,"0.00",,"0.0","0.0","83","93","75",,"  160","  150",,"10.1","16.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-07-18","6.71",,,"0.00",,"0.0","0.0","85","95","76",,"  220","  230",,"15.0","18.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-07-19","11.41",,,"0.00",,"0.0","0.0","85","93","79",,"  220","  220",,"25.1","33.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-07-20","10.29",,,"0.01",,"0.0","0.0","84","90","78",,"  320","  210",,"23.9","31.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-07-21","6.71",,,"0.00",,"0.0","0.0","80","87","73",,"   40","  170",,"16.1","21.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-07-22","6.71",,,"0.02",,"0.0","0.0","77","85","72",,"  140","  120",,"15.0","18.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-07-23","9.62",,,"0.49",,"0.0","0.0","78","85","72",,"  300","  320",,"18.1","23.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-07-24","7.61",,,"0.00",,"0.0","0.0","77","86","69",,"  320","   10",,"17.0","21.9","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-07-25","12.75",,,"0.21",,"0.0","0.0","66","69","62",,"   40","   10",,"21.0","25.9","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-07-26","9.17",,,"0.12",,"0.0","0.0","67","79","62",,"   20","   10",,"19.9","23.9","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-07-27","6.71",,,"0.00",,"0.0","0.0","73","80","66",,"  150","  150",,"14.1","18.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-07-28","5.59",,,"0.00",,"0.0","0.0","72","78","66",,"  160","  140",,"15.0","19.9","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-07-29","6.04",,,"0.01",,"0.0","0.0","77","84","70",,"  210","  220",,"15.0","18.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-07-30","6.71",,,"0.00",,"0.0","0.0","73","82","62",,"  320","  310",,"17.0","21.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-07-31","6.04",,,"0.00",,"0.0","0.0","72","80","63",,"  170","  180",,"15.0","17.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-08-01","7.61",,,"0.22",,"0.0","0.0","71","76","68",,"  170","  160",,"16.1","23.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-08-02","8.05",,,"0.08",,"0.0","0.0","74","84","69",,"  220","  210",,"19.9","25.9","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-08-03","7.16",,,"0.01",,"0.0","0.0","73","79","68",,"  230","  210",,"17.0","21.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-08-04","8.28",,,"0.00",,"0.0","0.0","73","82","64",,"  330","  330",,"21.9","28.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-08-05","8.72",,,"0.00",,"0.0","0.0","69","77","59",,"  350","  340",,"19.9","25.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-08-06","5.82",,,"0.00",,"0.0","0.0","70","78","59",,"  170","  160",,"17.0","21.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-08-07","8.72",,,"0.00",,"0.0","0.0","70","78","61",,"  150","  140",,"18.1","21.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-08-08","11.41",,,"0.24",,"0.0","0.0","73","79","69",,"  200","  190",,"18.1","23.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-08-09","12.30",,,"0.01",,"0.0","0.0","76","83","74",,"  200","  200",,"23.9","32.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-08-10","8.28",,,"0.00",,"0.0","0.0","77","84","68",,"  280","  270",,"17.0","23.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-08-11","6.49",,,"0.00",,"0.0","0.0","71","81","60",,"  200","  260",,"13.0","17.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-08-12","3.13",,,"0.48",,"0.0","0.0","73","78","67",,"  210",,,"6.9",,"    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-08-13","4.47",,,"0.91",,"0.0","0.0","71","76","67",,"  310","  300",,"14.1","17.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-08-14","10.29",,,"0.00",,"0.0","0.0","69","76","59",,"  300","  300",,"23.0","30.0",,,,,,,,"    1",,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-08-15","5.82",,,"0.00",,"0.0","0.0","67","78","56",,"  200","  210",,"14.1","18.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-08-16","4.03",,,"0.00",,"0.0","0.0","69","78","57",,"  160","  190",,"12.1","16.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-08-17","4.03",,,"0.00",,"0.0","0.0","70","82","59",,"  200","  210",,"12.1","14.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-08-18","3.58",,,"0.01",,"0.0","0.0","69","77","61",,"   60","  100",,"8.9","13.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-08-19","5.82",,,"0.00",,"0.0","0.0","70","81","61",,"  230","  230",,"13.0","17.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-08-20","5.59",,,"0.00",,"0.0","0.0","73","87","62",,"  340","  310",,"15.0","18.1","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-08-21","5.82",,,"0.00",,"0.0","0.0","76","88","66",,"  210","  230",,"15.0","19.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-08-22","6.93",,,"0.55",,"0.0","0.0","74","81","71",,"  240","  250",,"17.0","21.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-08-23","6.71",,,"0.00",,"0.0","0.0","74","82","65",,"   30","   20",,"16.1","23.0","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-08-24","6.71",,,"0.00",,"0.0","0.0","69","78","59",,"   20","   20",,"16.1","19.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-08-25","5.82",,,"0.00",,"0.0","0.0","68","81","56",,"  220","  230",,"15.0","19.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-08-26","8.72",,,"0.09",,"0.0","0.0","72","79","68",,"  220","  220",,"18.1","23.0","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-08-27","7.83",,,"0.12",,"0.0","0.0","75","85","70",,"  340","  350",,"18.1","25.9","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-08-28","3.13",,,"0.00",,"0.0","0.0","75","86","67",,"  140","  160",,"13.0","15.0","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-08-29","7.61",,,"0.00",,"0.0","0.0","72","79","66",,"   30","   70",,"16.1","21.9","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-08-30","8.50",,,"0.00",,"0.0","0.0","70","79","65",,"  210","  210",,"17.0","21.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-08-31","10.96",,,"0.00",,"0.0","0.0","75","81","71",,"  210","  210",,"18.1","25.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-09-01","9.62",,,"0.25",,"0.0","0.0","75","80","74",,"  170","  200",,"16.1","21.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-09-02","5.82",,,"0.04",,"0.0","0.0","74","78","69",,"  170","  180",,"12.1","15.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-09-03","6.49",,,"0.42",,"0.0","0.0","74","81","66",,"  190","  180",,"21.9","30.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-09-04","7.16",,,"0.00",,"0.0","0.0","71","82","60",,"  210","  220",,"17.0","21.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-09-05","9.40",,,"0.00",,"0.0","0.0","70","78","58",,"  350","  350",,"19.9","23.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-09-06","5.59",,,"0.00",,"0.0","0.0","63","71","52",,"   30","   20",,"16.1","19.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-09-07","6.71",,,"0.00",,"0.0","0.0","63","75","51",,"  200","  190",,"16.1","21.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-09-08","9.62",,,"0.00",,"0.0","0.0","72","83","58",,"  360","   10",,"19.9","25.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-09-09","6.26",,,"0.00",,"0.0","0.0","62","70","49",,"  220","  190",,"13.0","16.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-09-10","11.18",,,"0.00",,"0.0","0.0","71","78","67",,"  200","  200",,"21.9","29.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-09-11","8.28",,,"0.00",,"0.0","0.0","78","88","71",,"  210","  210",,"19.9","23.9","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-09-12","10.96",,,"0.47",,"0.0","0.0","75","82","70",,"  210","  220",,"23.0","30.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-09-13","9.17",,,"0.05",,"0.0","0.0","72","78","60",,"  320","  320",,"25.9","32.0","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-09-14","9.84",,,"0.00",,"0.0","0.0","62","69","54",,"  330","  330",,"21.0","29.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-09-15","4.92",,,"0.00",,"0.0","0.0","59","69","48",,"  220","  220",,"13.0","16.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-09-16","8.28",,,"0.00",,"0.0","0.0","64","72","55",,"   10","   10",,"21.0","28.0",,,,,,,,"    1",,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-09-17","9.17",,,"0.00",,"0.0","0.0","57","63","46",,"   20","   20",,"25.1","30.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-09-18","4.47",,,"0.00",,"0.0","0.0","56","69","44",,"  180","  190",,"14.1","17.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-09-19","4.92",,,"0.00",,"0.0","0.0","61","74","47",,"  220","  210",,"15.0","19.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-09-20","5.14",,,"0.00",,"0.0","0.0","63","76","51",,"  200","  210",,"15.0","19.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-09-21","10.29",,,"0.00",,"0.0","0.0","66","76","55",,"  170","  180",,"23.9","32.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-09-22","10.74",,,"0.60",,"0.0","0.0","67","72","55",,"  280","  210",,"21.0","31.1","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-09-23","11.18",,,"0.00",,"0.0","0.0","58","66","51",,"  330","  300",,"19.9","28.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-09-24","7.16",,,"0.00",,"0.0","0.0","58","71","48",,"  300","  290",,"16.1","21.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-09-25","3.58",,,"0.00",,"0.0","0.0","60","73","47",,"  330","  330",,"13.0","16.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-09-26","3.80",,,"0.00",,"0.0","0.0","60","69","50",,"   60","   40",,"12.1","14.1","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-09-27","6.71",,,"0.00",,"0.0","0.0","58","66","49",,"   40","   40",,"16.1","21.0","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-09-28","4.92",,,"0.00",,"0.0","0.0","63","74","52",,"   30","   20",,"16.1","21.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-09-29","5.14",,,"0.00",,"0.0","0.0","60","71","49",,"   20","   60",,"14.1","19.9","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-09-30","5.14",,,"0.00",,"0.0","0.0","60","72","50",,"   20","   40",,"12.1","16.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-10-01","5.14",,,"0.00",,"0.0","0.0","65","81","51",,"  310","  330",,"15.0","18.1","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-10-02","5.14",,,"0.00",,"0.0","0.0","69","84","55",,"  310","  300",,"16.1","21.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-10-03","4.70",,,"0.00",,"0.0","0.0","67","78","54",,"  220","  220",,"12.1","15.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-10-04","3.58",,,"0.00",,"0.0","0.0","69","82","59",,"  220","  210",,"15.0","19.9","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-10-05","6.26",,,"0.00",,"0.0","0.0","68","76","64",,"  150","  140",,"10.1","13.0","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-10-06","8.50",,,"0.00",,"0.0","0.0","65","68","64",,"   90","  100",,"15.0","19.9","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-10-07","13.20",,,"0.08",,"0.0","0.0","70","77","61",,"  170","  170",,"28.0","40.0","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-10-08","9.62",,,"0.00",,"0.0","0.0","61","68","52",,"  350","  360",,"21.9","29.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-10-09","10.74",,,"0.00",,"0.0","0.0","58","65","50",,"   70","   60",,"21.0","25.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-10-10","14.32",,,"0.02",,"0.0","0.0","59","67","55",,"   40","   40",,"21.0","29.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-10-11","12.97",,,"0.00",,"0.0","0.0","64","69","60",,"   40","   50",,"21.0","28.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-10-12","14.76",,,"0.05",,"0.0","0.0","64","73","55",,"   60","   70",,"25.1","33.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-10-13","10.29",,,"0.00",,"0.0","0.0","59","65","50",,"   50","   80",,"17.0","25.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-10-14","4.25",,,"0.00",,"0.0","0.0","55","66","46",,"  130","  360",,"12.1","15.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-10-15","4.25",,,"0.00",,"0.0","0.0","56","71","45",,"  120","  120",,"14.1","16.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-10-16","4.47",,,"0.00",,"0.0","0.0","60","70","52",,"   40","   30",,"10.1","13.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-10-17","7.61",,,"0.00",,"0.0","0.0","64","74","61",,"  190","  170",,"16.1","21.9","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-10-18","10.07",,,"0.02",,"0.0","0.0","64","69","50",,"  310","  300",,"21.9","25.9","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-10-19","4.70",,,"0.02",,"0.0","0.0","55","67","43",,"  220","  220",,"15.0","19.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-10-20","8.05",,,"0.00",,"0.0","0.0","58","64","43",,"  320","  320",,"21.0","25.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-10-21","6.26",,,"0.00",,"0.0","0.0","53","66","39",,"  200","  220",,"15.0","19.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-10-22","8.05",,,"0.00",,"0.0","0.0","59","69","46",,"  240","  270",,"21.0","23.9","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-10-23","5.59",,,"0.02",,"0.0","0.0","49","53","41",,"  300","  290",,"14.1","19.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-10-24","9.62",,,"0.00",,"0.0","0.0","47","57","39",,"  240","  250",,"21.0","29.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-10-25","8.50",,,"0.00",,"0.0","0.0","45","54","35",,"  300","  300",,"23.0","31.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-10-26","12.08",,,"0.00",,"0.0","0.0","45","55","32",,"  230","  230",,"25.1","35.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-10-27","8.05",,,"0.00",,"0.0","0.0","52","60","38",,"  270","  260",,"19.9","25.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-10-28","6.04",,,"0.00",,"0.0","0.0","48","62","33",,"  230","  240",,"19.9","23.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-10-29","5.37",,,"0.00",,"0.0","0.0","48","56","37",,"  350","   10",,"14.1","17.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-10-30","3.80",,,"0.00",,"0.0","0.0","49","61","40",,"  200","  200",,"14.1","17.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-10-31","9.17",,,"0.01",,"0.0","0.0","57","66","46",,"  210","  200",,"21.0","30.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-11-01","13.42",,,"0.04",,"0.0","0.0","63","66","55",,"  220","  220",,"33.1","44.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-11-02","4.47",,,"0.00",,"0.0","0.0","58","68","50",,"  170","  170",,"10.1","14.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-11-03","12.97",,,"0.00",,"0.0","0.0","49","53","37",,"  320","  360",,"23.0","30.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-11-04","9.62",,,"0.00",,"0.0","0.0","40","47","33",,"   40","   30",,"21.0","25.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-11-05","5.37",,,"0.00",,"0.0","0.0","43","54","35",,"  140","  130",,"12.1","17.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-11-06","6.04",,,"0.00",,"0.0","0.0","50","60","37",,"  170","  150",,"16.1","21.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-11-07","10.96",,,"0.15",,"0.0","0.0","58","63","42",,"  300","  300",,"23.0","30.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-11-08","12.08",,,"0.00",,"0.0","0.0","44","51","35",,"  290","  330",,"25.1","38.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-11-09","8.28",,,"0.00",,"0.0","0.0","42","50","32",,"  230","  230",,"16.1","21.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-11-10","12.97",,,"0.00",,"0.0","0.0","51","63","43",,"  310","  300",,"31.1","38.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-11-11","12.08",,,"0.00",,"0.0","0.0","48","53","40",,"  280","  260",,"23.9","32.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-11-12","13.42",,,"0.09",,"0.2","0.0","43","51","31",,"  330","  360",,"25.9","31.1","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-11-13","11.41",,,"0.00",,"0.0","0.0","33","39","27",,"  330","  300",,"21.9","25.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-11-14","10.74",,,"0.00",,"0.0","0.0","39","52","30",,"  260","  240",,"19.9","25.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-11-15","4.92",,,"0.00",,"0.0","0.0","45","55","31",,"  190","  210",,"13.0","16.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-11-16","3.13",,,"0.02",,"0.0","0.0","47","59","36",,"  230","  220",,"13.0","15.0","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-11-17","6.93",,,"0.03",,"0.0","0.0","52","61","40",,"  130","  120",,"15.0","19.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-11-18","12.97",,,"0.28",,"0.0","0.0","60","67","51",,"  240","  200",,"29.1","45.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-11-19","17.45",,,"0.00",,"0.0","0.0","48","51","35",,"  300","  310",,"25.9","36.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-11-20","8.50",,,"0.00",,"0.0","0.0","36","44","25",,"   10","   20",,"21.9","28.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-11-21","3.58",,,"0.00",,"0.0","0.0","36","50","25",,"  120","  140",,"13.0","16.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-11-22","5.82",,,"0.09",,"0.0","0.0","50","55","48",,"  230","  230",,"15.0","19.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-11-23","15.66",,,"0.02",,"0.1","0.0","47","54","30",,"  330","  320",,"28.0","36.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2013-11-24","20.36",,,"0.00",,"0.0","0.0","29","31","23",,"  300","  340",,"33.1","44.1",,,,,,,,,,,,,,,,,,,,
